OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Gender,Age,City,State,Region,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,Sales,Cost,Profit,PaymentMode,SalesPerson,Segment,Channel,Returned
131,2025-09-19,2025-09-22,C6511,Customer 2078,Female,63,Pune,Maharashtra,West,P676,Desk,Furniture,Office,10,273.93,0.1,2465.37,1917.51,547.86,UPI,Priya,Consumer,Retail,No
132,2025-11-20,2025-11-21,C8775,Customer 1088,Male,64,Bengaluru,Karnataka,South,P152,Headphones,Electronics,Audio,5,89.5,0.0,447.5,313.25,134.25,Net Banking,Priya,Consumer,Retail,Yes
133,2025-11-28,2025-11-30,C6139,Customer 1716,Male,44,Mumbai,Maharashtra,West,P807,Headphones,Electronics,Audio,2,70.11,0.15,119.19,98.15,21.04,Debit Card,Priya,Home Office,Retail,Yes
134,2025-12-23,2025-12-25,C9609,Customer 1544,Female,29,Hyderabad,Telangana,South,P570,Phone,Electronics,Mobiles,9,465.01,0.15,3557.33,2929.56,627.77,Net Banking,Rahul,Home Office,Retail,No
135,2025-09-16,2025-09-20,C5876,Customer 1184,Male,62,Pune,Maharashtra,West,P821,Phone,Electronics,Mobiles,5,511.62,0.05,2430.19,1790.67,639.52,Cash,Rahul,Corporate,Retail,No
136,2024-10-21,2024-10-22,C6654,Customer 600,Female,20,Hyderabad,Telangana,South,P394,Printer,Electronics,Office,9,171.34,0.15,1310.75,1079.44,231.31,Credit Card,Rahul,Corporate,Retail,No
137,2024-08-07,2024-08-09,C3249,Customer 448,Male,33,Kolkata,West Bengal,East,P151,Headphones,Electronics,Audio,5,93.86,0.1,422.37,328.51,93.86,Net Banking,Neha,Home Office,Online,Yes
138,2024-04-12,2024-04-16,C1084,Customer 2255,Male,44,Delhi,Delhi,North,P768,Printer,Electronics,Office,8,151.24,0.05,1149.42,846.94,302.48,Cash,Priya,Home Office,Online,No
139,2024-11-24,2024-11-27,C9767,Customer 2962,Male,29,Chennai,Tamil Nadu,South,P527,Laptop,Electronics,Computers,2,742.64,0.05,1411.02,1039.7,371.32,Debit Card,Amit,Corporate,Retail,Yes
140,2024-10-23,2024-10-24,C5662,Customer 1862,Female,26,Mumbai,Maharashtra,West,P971,Chair,Furniture,Office,10,124.93,0.1,1124.37,874.51,249.86,Net Banking,Priya,Corporate,Online,Yes
141,2024-12-04,2024-12-06,C6523,Customer 1209,Male,29,Chennai,Tamil Nadu,South,P725,Desk,Furniture,Office,5,271.86,0.0,1359.3,951.51,407.79,Cash,Priya,Home Office,Retail,Yes
142,2025-02-14,2025-02-20,C1111,Customer 1069,Female,33,Mumbai,Maharashtra,West,P557,Phone,Electronics,Mobiles,3,495.49,0.05,1412.15,1040.53,371.62,UPI,Rahul,Corporate,Online,No
143,2025-10-31,2025-11-03,C6026,Customer 655,Female,61,Chennai,Tamil Nadu,South,P614,Phone,Electronics,Mobiles,1,533.56,0.15,453.53,373.49,80.04,UPI,Sneha,Consumer,Retail,No
144,2025-09-21,2025-09-23,C7121,Customer 1704,Female,52,Pune,Maharashtra,West,P921,Phone,Electronics,Mobiles,8,430.64,0.2,2756.1,2411.58,344.52,Debit Card,Neha,Home Office,Online,No
145,2025-06-24,2025-06-30,C9281,Customer 829,Male,28,Delhi,Delhi,North,P435,Laptop,Electronics,Computers,10,591.42,0.2,4731.36,4139.94,591.42,Net Banking,Priya,Consumer,Online,No
146,2024-04-03,2024-04-08,C8484,Customer 2310,Male,53,Bengaluru,Karnataka,South,P573,Laptop,Electronics,Computers,8,596.94,0.15,4059.19,3342.86,716.33,UPI,Sneha,Consumer,Retail,No
147,2024-01-04,2024-01-10,C2044,Customer 2217,Male,22,Pune,Maharashtra,West,P583,Headphones,Electronics,Audio,2,65.45,0.1,117.81,91.63,26.18,Credit Card,Rahul,Corporate,Online,Yes
148,2025-10-18,2025-10-24,C8348,Customer 1547,Female,23,Chennai,Tamil Nadu,South,P799,Desk,Furniture,Office,6,299.29,0.15,1526.38,1257.02,269.36,Net Banking,Neha,Home Office,Retail,Yes
149,2024-07-01,2024-07-06,C1056,Customer 94,Female,47,Bengaluru,Karnataka,South,P789,Headphones,Electronics,Audio,3,87.29,0.05,248.78,183.31,65.47,Net Banking,Priya,Home Office,Retail,Yes
150,2024-09-10,2024-09-14,C1527,Customer 2705,Female,57,Delhi,Delhi,North,P884,Phone,Electronics,Mobiles,5,437.7,0.0,2188.5,1531.95,656.55,Credit Card,Neha,Consumer,Online,Yes
151,2025-08-31,2025-09-01,C7590,Customer 1798,Male,52,Bengaluru,Karnataka,South,P322,Headphones,Electronics,Audio,1,71.83,0.0,71.83,50.28,21.55,Credit Card,Neha,Home Office,Retail,Yes
152,2025-08-12,2025-08-15,C9540,Customer 906,Female,37,Hyderabad,Telangana,South,P381,Headphones,Electronics,Audio,6,71.58,0.05,408.01,300.64,107.37,Credit Card,Karan,Home Office,Online,No
153,2025-07-23,2025-07-27,C7821,Customer 1673,Male,37,Mumbai,Maharashtra,West,P485,Chair,Furniture,Office,7,133.72,0.1,842.44,655.23,187.21,Debit Card,Karan,Corporate,Online,Yes
154,2024-11-03,2024-11-10,C7761,Customer 1707,Male,42,Chennai,Tamil Nadu,South,P348,Phone,Electronics,Mobiles,8,582.95,0.2,3730.88,3264.52,466.36,UPI,Neha,Corporate,Online,No
155,2025-01-14,2025-01-15,C1647,Customer 299,Male,55,Hyderabad,Telangana,South,P841,Printer,Electronics,Office,4,147.71,0.15,502.21,413.59,88.62,Net Banking,Neha,Corporate,Online,No
156,2024-11-06,2024-11-07,C4974,Customer 2850,Male,43,Pune,Maharashtra,West,P345,Phone,Electronics,Mobiles,2,549.38,0.15,933.95,769.13,164.82,Net Banking,Rahul,Corporate,Retail,No
157,2025-06-30,2025-07-06,C8635,Customer 404,Female,38,Delhi,Delhi,North,P308,Chair,Furniture,Office,5,113.26,0.15,481.36,396.41,84.95,UPI,Rahul,Corporate,Online,Yes
158,2024-05-29,2024-05-30,C5836,Customer 625,Male,39,Delhi,Delhi,North,P335,Headphones,Electronics,Audio,10,82.53,0.15,701.5,577.71,123.79,Cash,Karan,Consumer,Retail,No
159,2024-09-20,2024-09-27,C3773,Customer 574,Female,29,Kolkata,West Bengal,East,P655,Desk,Furniture,Office,8,246.08,0.1,1771.78,1378.05,393.73,Credit Card,Karan,Consumer,Online,Yes
160,2024-01-07,2024-01-11,C1149,Customer 896,Female,41,Pune,Maharashtra,West,P161,Printer,Electronics,Office,4,148.89,0.05,565.78,416.89,148.89,Net Banking,Sneha,Home Office,Retail,No
161,2024-01-17,2024-01-18,C5501,Customer 2195,Female,19,Hyderabad,Telangana,South,P614,Headphones,Electronics,Audio,7,64.38,0.2,360.53,315.46,45.07,Cash,Neha,Consumer,Online,Yes
162,2024-09-03,2024-09-05,C7502,Customer 324,Female,43,Hyderabad,Telangana,South,P570,Headphones,Electronics,Audio,5,90.09,0.1,405.41,315.31,90.1,Net Banking,Neha,Home Office,Online,No
163,2025-12-01,2025-12-08,C7179,Customer 2264,Female,21,Kolkata,West Bengal,East,P752,Laptop,Electronics,Computers,1,586.18,0.15,498.25,410.33,87.92,Credit Card,Sneha,Consumer,Online,No
164,2025-03-20,2025-03-26,C9653,Customer 175,Male,31,Kolkata,West Bengal,East,P988,Chair,Furniture,Office,10,142.91,0.0,1429.1,1000.37,428.73,Net Banking,Priya,Corporate,Online,Yes
165,2025-12-01,2025-12-04,C1256,Customer 849,Male,63,Hyderabad,Telangana,South,P940,Headphones,Electronics,Audio,1,69.74,0.1,62.77,48.82,13.95,Cash,Amit,Corporate,Online,Yes
166,2025-08-03,2025-08-10,C2284,Customer 2052,Female,21,Kolkata,West Bengal,East,P200,Desk,Furniture,Office,9,233.17,0.05,1993.6,1468.97,524.63,Cash,Neha,Consumer,Retail,No
167,2024-11-30,2024-12-01,C7150,Customer 1769,Male,61,Chennai,Tamil Nadu,South,P699,Chair,Furniture,Office,8,119.55,0.1,860.76,669.48,191.28,Cash,Amit,Home Office,Retail,Yes
168,2025-12-31,2026-01-01,C7383,Customer 1298,Female,24,Mumbai,Maharashtra,West,P193,Chair,Furniture,Office,3,114.24,0.05,325.58,239.9,85.68,Credit Card,Rahul,Corporate,Retail,No
169,2024-04-14,2024-04-16,C9395,Customer 1672,Male,19,Mumbai,Maharashtra,West,P191,Phone,Electronics,Mobiles,7,489.77,0.2,2742.71,2399.87,342.84,UPI,Karan,Consumer,Retail,No
170,2024-01-13,2024-01-16,C4977,Customer 2343,Male,61,Bengaluru,Karnataka,South,P489,Desk,Furniture,Office,2,272.48,0.2,435.97,381.47,54.5,Debit Card,Neha,Corporate,Retail,No
171,2025-05-19,2025-05-21,C8933,Customer 316,Female,34,Mumbai,Maharashtra,West,P352,Phone,Electronics,Mobiles,7,455.19,0.1,2867.7,2230.43,637.27,Cash,Karan,Home Office,Online,No
172,2024-04-19,2024-04-21,C7224,Customer 1350,Female,39,Delhi,Delhi,North,P540,Laptop,Electronics,Computers,7,653.02,0.2,3656.91,3199.8,457.11,Net Banking,Neha,Corporate,Retail,Yes
173,2025-05-05,2025-05-08,C4971,Customer 1335,Female,35,Pune,Maharashtra,West,P936,Desk,Furniture,Office,6,229.14,0.15,1168.61,962.39,206.22,Cash,Rahul,Consumer,Online,Yes
174,2025-11-29,2025-12-06,C8183,Customer 1194,Male,44,Hyderabad,Telangana,South,P789,Laptop,Electronics,Computers,8,824.03,0.05,6262.63,4614.57,1648.06,Cash,Neha,Home Office,Retail,Yes
175,2024-09-15,2024-09-21,C8357,Customer 2450,Female,55,Pune,Maharashtra,West,P510,Printer,Electronics,Office,7,200.81,0.0,1405.67,983.97,421.7,Net Banking,Karan,Home Office,Retail,Yes
176,2025-01-03,2025-01-09,C2791,Customer 1017,Female,28,Kolkata,West Bengal,East,P762,Headphones,Electronics,Audio,10,84.42,0.0,844.2,590.94,253.26,Net Banking,Amit,Home Office,Retail,No
177,2025-03-16,2025-03-17,C4621,Customer 1826,Female,43,Mumbai,Maharashtra,West,P574,Laptop,Electronics,Computers,5,622.16,0.2,2488.64,2177.56,311.08,Net Banking,Sneha,Home Office,Online,No
178,2024-01-26,2024-01-30,C2901,Customer 2991,Male,40,Mumbai,Maharashtra,West,P419,Chair,Furniture,Office,7,140.19,0.0,981.33,686.93,294.4,UPI,Priya,Consumer,Retail,No
179,2025-05-02,2025-05-03,C1732,Customer 2912,Male,19,Bengaluru,Karnataka,South,P969,Printer,Electronics,Office,8,166.96,0.1,1202.11,934.98,267.13,UPI,Sneha,Consumer,Online,Yes
180,2025-06-12,2025-06-14,C4798,Customer 1660,Male,29,Hyderabad,Telangana,South,P755,Phone,Electronics,Mobiles,6,511.97,0.15,2611.05,2150.27,460.78,Cash,Priya,Consumer,Online,No
181,2025-08-29,2025-09-02,C2667,Customer 2200,Male,41,Bengaluru,Karnataka,South,P433,Laptop,Electronics,Computers,4,617.62,0.0,2470.48,1729.34,741.14,Debit Card,Priya,Consumer,Retail,No
182,2025-06-24,2025-06-30,C2871,Customer 1426,Female,47,Delhi,Delhi,North,P732,Headphones,Electronics,Audio,7,83.56,0.2,467.94,409.44,58.5,Debit Card,Sneha,Home Office,Retail,Yes
183,2025-11-19,2025-11-21,C7116,Customer 2841,Male,50,Delhi,Delhi,North,P497,Laptop,Electronics,Computers,4,645.51,0.05,2452.94,1807.43,645.51,Cash,Karan,Consumer,Retail,No
184,2024-07-09,2024-07-13,C5732,Customer 575,Male,38,Chennai,Tamil Nadu,South,P962,Headphones,Electronics,Audio,3,81.76,0.15,208.49,171.7,36.79,Cash,Karan,Consumer,Retail,Yes
185,2025-05-11,2025-05-13,C7703,Customer 2805,Female,44,Pune,Maharashtra,West,P827,Desk,Furniture,Office,9,250.54,0.15,1916.63,1578.4,338.23,Cash,Priya,Consumer,Online,Yes
186,2024-08-13,2024-08-16,C8492,Customer 2317,Female,53,Mumbai,Maharashtra,West,P623,Chair,Furniture,Office,4,121.81,0.05,462.88,341.07,121.81,Credit Card,Karan,Consumer,Retail,No
187,2025-07-09,2025-07-16,C2677,Customer 2678,Male,37,Kolkata,West Bengal,East,P995,Laptop,Electronics,Computers,8,712.98,0.15,4848.26,3992.69,855.57,Credit Card,Priya,Corporate,Retail,Yes
188,2025-03-25,2025-04-01,C6744,Customer 2912,Female,28,Mumbai,Maharashtra,West,P730,Phone,Electronics,Mobiles,4,562.14,0.2,1798.85,1573.99,224.86,Debit Card,Neha,Consumer,Online,No
189,2025-06-29,2025-07-02,C5740,Customer 2346,Female,50,Hyderabad,Telangana,South,P795,Headphones,Electronics,Audio,3,74.36,0.1,200.77,156.16,44.61,Credit Card,Neha,Corporate,Online,No
190,2025-11-02,2025-11-04,C5055,Customer 2770,Female,49,Chennai,Tamil Nadu,South,P245,Phone,Electronics,Mobiles,4,429.25,0.1,1545.3,1201.9,343.4,Net Banking,Sneha,Corporate,Retail,No
191,2025-04-07,2025-04-08,C7046,Customer 1863,Female,38,Chennai,Tamil Nadu,South,P695,Laptop,Electronics,Computers,7,704.37,0.1,4437.53,3451.41,986.12,Credit Card,Sneha,Consumer,Retail,No
192,2024-03-05,2024-03-12,C9105,Customer 1100,Female,36,Hyderabad,Telangana,South,P445,Desk,Furniture,Office,4,296.81,0.05,1127.88,831.07,296.81,Net Banking,Karan,Consumer,Retail,No
193,2025-11-29,2025-12-06,C1266,Customer 509,Male,46,Mumbai,Maharashtra,West,P567,Laptop,Electronics,Computers,2,735.33,0.15,1250.06,1029.46,220.6,Credit Card,Priya,Consumer,Online,No
194,2024-06-11,2024-06-18,C3711,Customer 213,Female,58,Delhi,Delhi,North,P412,Laptop,Electronics,Computers,6,630.11,0.1,3402.59,2646.46,756.13,Debit Card,Priya,Home Office,Online,Yes
195,2024-01-02,2024-01-04,C8291,Customer 39,Male,62,Bengaluru,Karnataka,South,P451,Laptop,Electronics,Computers,3,726.23,0.2,1742.95,1525.08,217.87,Credit Card,Priya,Home Office,Online,No
196,2024-03-13,2024-03-15,C5902,Customer 562,Female,26,Bengaluru,Karnataka,South,P756,Laptop,Electronics,Computers,2,588.9,0.1,1060.02,824.46,235.56,Debit Card,Amit,Home Office,Online,Yes
197,2025-03-26,2025-03-29,C8248,Customer 890,Male,24,Chennai,Tamil Nadu,South,P243,Phone,Electronics,Mobiles,3,583.98,0.2,1401.55,1226.36,175.19,Credit Card,Karan,Home Office,Retail,No
198,2025-03-15,2025-03-18,C5065,Customer 2267,Female,62,Kolkata,West Bengal,East,P127,Phone,Electronics,Mobiles,4,455.39,0.0,1821.56,1275.09,546.47,UPI,Neha,Home Office,Online,No
199,2024-10-29,2024-11-04,C9185,Customer 2614,Male,51,Mumbai,Maharashtra,West,P112,Phone,Electronics,Mobiles,8,477.18,0.05,3626.57,2672.21,954.36,UPI,Rahul,Consumer,Retail,No
200,2025-01-09,2025-01-14,C1273,Customer 2406,Male,18,Chennai,Tamil Nadu,South,P368,Phone,Electronics,Mobiles,8,590.89,0.0,4727.12,3308.98,1418.14,Debit Card,Amit,Consumer,Retail,No
201,2025-10-05,2025-10-11,C9791,Customer 2203,Male,35,Hyderabad,Telangana,South,P185,Desk,Furniture,Office,7,270.18,0.0,1891.26,1323.88,567.38,UPI,Amit,Home Office,Online,Yes
202,2025-07-03,2025-07-06,C4909,Customer 238,Male,23,Bengaluru,Karnataka,South,P544,Headphones,Electronics,Audio,2,73.93,0.15,125.68,103.5,22.18,Credit Card,Priya,Home Office,Online,No
203,2025-11-13,2025-11-19,C1185,Customer 672,Female,40,Chennai,Tamil Nadu,South,P635,Printer,Electronics,Office,3,152.6,0.05,434.91,320.46,114.45,Net Banking,Sneha,Corporate,Online,No
204,2024-05-09,2024-05-15,C6488,Customer 1759,Female,51,Kolkata,West Bengal,East,P165,Chair,Furniture,Office,2,133.03,0.0,266.06,186.24,79.82,UPI,Sneha,Home Office,Online,No
205,2025-04-11,2025-04-16,C7024,Customer 645,Female,24,Delhi,Delhi,North,P687,Laptop,Electronics,Computers,8,800.62,0.05,6084.71,4483.47,1601.24,Credit Card,Neha,Home Office,Online,Yes
206,2024-01-13,2024-01-15,C3932,Customer 145,Female,32,Mumbai,Maharashtra,West,P429,Desk,Furniture,Office,6,238.3,0.05,1358.31,1000.86,357.45,Debit Card,Priya,Home Office,Retail,No
207,2024-03-20,2024-03-25,C3938,Customer 915,Male,43,Delhi,Delhi,North,P170,Laptop,Electronics,Computers,9,748.53,0.0,6736.77,4715.74,2021.03,Cash,Rahul,Corporate,Retail,Yes
208,2025-07-20,2025-07-24,C4974,Customer 1901,Female,55,Mumbai,Maharashtra,West,P605,Chair,Furniture,Office,4,110.0,0.1,396.0,308.0,88.0,Debit Card,Sneha,Home Office,Online,Yes
209,2024-01-07,2024-01-11,C6488,Customer 6,Female,65,Mumbai,Maharashtra,West,P844,Phone,Electronics,Mobiles,9,469.28,0.0,4223.52,2956.46,1267.06,UPI,Amit,Consumer,Online,No
210,2025-05-18,2025-05-19,C9515,Customer 1692,Female,47,Pune,Maharashtra,West,P865,Printer,Electronics,Office,5,150.7,0.05,715.82,527.45,188.37,Credit Card,Karan,Consumer,Online,No
211,2024-03-17,2024-03-22,C4879,Customer 1195,Female,38,Hyderabad,Telangana,South,P920,Laptop,Electronics,Computers,7,745.48,0.05,4957.44,3652.85,1304.59,Cash,Sneha,Home Office,Retail,No
212,2025-04-08,2025-04-11,C2785,Customer 637,Male,28,Pune,Maharashtra,West,P560,Laptop,Electronics,Computers,4,598.11,0.2,1913.95,1674.71,239.24,Cash,Rahul,Corporate,Online,No
213,2024-07-31,2024-08-04,C3582,Customer 2811,Female,63,Delhi,Delhi,North,P813,Desk,Furniture,Office,5,285.25,0.0,1426.25,998.37,427.88,Net Banking,Amit,Consumer,Retail,Yes
214,2024-04-03,2024-04-09,C5262,Customer 713,Male,43,Pune,Maharashtra,West,P975,Chair,Furniture,Office,7,120.65,0.1,760.1,591.19,168.91,Cash,Karan,Home Office,Online,Yes
215,2025-04-18,2025-04-19,C3141,Customer 812,Female,41,Kolkata,West Bengal,East,P802,Phone,Electronics,Mobiles,2,402.39,0.05,764.54,563.35,201.19,Credit Card,Karan,Home Office,Retail,Yes
216,2024-01-23,2024-01-24,C6432,Customer 502,Male,47,Pune,Maharashtra,West,P151,Printer,Electronics,Office,8,202.27,0.0,1618.16,1132.71,485.45,Debit Card,Karan,Corporate,Retail,No
217,2024-01-31,2024-02-04,C5505,Customer 1147,Female,27,Chennai,Tamil Nadu,South,P135,Desk,Furniture,Office,3,235.39,0.05,670.86,494.32,176.54,Net Banking,Karan,Home Office,Online,No
218,2025-05-25,2025-05-29,C3248,Customer 1718,Male,59,Hyderabad,Telangana,South,P916,Desk,Furniture,Office,1,208.77,0.15,177.45,146.14,31.31,Net Banking,Neha,Home Office,Online,No
219,2025-12-31,2026-01-03,C9231,Customer 1318,Female,35,Bengaluru,Karnataka,South,P284,Headphones,Electronics,Audio,8,75.01,0.2,480.06,420.06,60.0,Credit Card,Rahul,Home Office,Online,Yes
220,2024-10-14,2024-10-15,C4813,Customer 654,Male,33,Kolkata,West Bengal,East,P772,Desk,Furniture,Office,9,235.74,0.2,1697.33,1485.16,212.17,Debit Card,Rahul,Home Office,Online,Yes
221,2025-08-12,2025-08-19,C3885,Customer 969,Female,65,Kolkata,West Bengal,East,P814,Desk,Furniture,Office,6,293.52,0.05,1673.06,1232.78,440.28,UPI,Karan,Consumer,Retail,Yes
222,2025-07-30,2025-08-01,C1621,Customer 370,Male,32,Kolkata,West Bengal,East,P716,Desk,Furniture,Office,9,230.91,0.15,1766.46,1454.73,311.73,Debit Card,Amit,Home Office,Retail,Yes
223,2024-12-05,2024-12-10,C1975,Customer 90,Male,55,Pune,Maharashtra,West,P821,Phone,Electronics,Mobiles,6,543.39,0.1,2934.31,2282.24,652.07,Debit Card,Amit,Home Office,Retail,Yes
224,2025-01-17,2025-01-23,C6285,Customer 559,Male,64,Chennai,Tamil Nadu,South,P547,Desk,Furniture,Office,10,210.1,0.1,1890.9,1470.7,420.2,Cash,Sneha,Corporate,Online,No
225,2024-08-16,2024-08-22,C3086,Customer 728,Male,62,Hyderabad,Telangana,South,P686,Phone,Electronics,Mobiles,7,461.36,0.1,2906.57,2260.66,645.91,Cash,Karan,Consumer,Online,No
226,2025-09-18,2025-09-20,C6425,Customer 319,Male,40,Chennai,Tamil Nadu,South,P427,Headphones,Electronics,Audio,2,93.97,0.05,178.54,131.56,46.98,Debit Card,Sneha,Consumer,Retail,No
227,2024-01-12,2024-01-15,C1020,Customer 198,Female,46,Pune,Maharashtra,West,P850,Phone,Electronics,Mobiles,2,470.1,0.0,940.2,658.14,282.06,Cash,Neha,Corporate,Retail,No
228,2024-12-25,2024-12-30,C4695,Customer 667,Female,22,Bengaluru,Karnataka,South,P918,Laptop,Electronics,Computers,8,780.84,0.2,4997.38,4372.7,624.68,Credit Card,Rahul,Consumer,Retail,No
229,2024-04-17,2024-04-18,C9962,Customer 382,Female,56,Delhi,Delhi,North,P728,Phone,Electronics,Mobiles,7,432.18,0.0,3025.26,2117.68,907.58,Cash,Sneha,Consumer,Retail,Yes
230,2025-09-13,2025-09-17,C7705,Customer 2856,Female,60,Pune,Maharashtra,West,P388,Laptop,Electronics,Computers,2,652.71,0.05,1240.15,913.79,326.36,UPI,Neha,Consumer,Online,No
231,2025-08-08,2025-08-13,C8005,Customer 359,Female,60,Kolkata,West Bengal,East,P740,Desk,Furniture,Office,3,205.45,0.0,616.35,431.44,184.91,Net Banking,Priya,Consumer,Online,Yes
232,2024-07-30,2024-08-01,C6052,Customer 1629,Female,49,Chennai,Tamil Nadu,South,P776,Chair,Furniture,Office,2,118.73,0.0,237.46,166.22,71.24,UPI,Amit,Home Office,Retail,Yes
233,2025-01-14,2025-01-18,C8619,Customer 1079,Male,35,Delhi,Delhi,North,P677,Phone,Electronics,Mobiles,8,408.92,0.15,2780.66,2289.95,490.71,Credit Card,Neha,Home Office,Online,Yes
234,2025-11-15,2025-11-18,C4727,Customer 2268,Male,42,Kolkata,West Bengal,East,P938,Headphones,Electronics,Audio,7,95.06,0.2,532.34,465.79,66.55,Net Banking,Priya,Home Office,Retail,Yes
235,2025-05-02,2025-05-05,C3415,Customer 493,Female,29,Mumbai,Maharashtra,West,P271,Desk,Furniture,Office,1,250.21,0.2,200.17,175.15,25.02,Debit Card,Neha,Consumer,Online,No
236,2024-03-21,2024-03-27,C6238,Customer 2979,Male,23,Bengaluru,Karnataka,South,P497,Phone,Electronics,Mobiles,3,566.82,0.1,1530.41,1190.32,340.09,Net Banking,Priya,Home Office,Retail,No
237,2025-06-16,2025-06-20,C2843,Customer 1698,Male,27,Kolkata,West Bengal,East,P680,Laptop,Electronics,Computers,10,724.52,0.15,6158.42,5071.64,1086.78,Net Banking,Karan,Consumer,Online,Yes
238,2024-10-19,2024-10-26,C8750,Customer 154,Male,35,Hyderabad,Telangana,South,P512,Chair,Furniture,Office,7,108.68,0.15,646.65,532.53,114.12,Debit Card,Karan,Home Office,Retail,Yes
239,2025-02-09,2025-02-12,C7102,Customer 83,Female,37,Chennai,Tamil Nadu,South,P418,Phone,Electronics,Mobiles,1,549.15,0.1,494.24,384.4,109.84,UPI,Priya,Home Office,Online,Yes
240,2024-05-17,2024-05-20,C2462,Customer 770,Female,31,Chennai,Tamil Nadu,South,P943,Desk,Furniture,Office,6,226.94,0.15,1157.39,953.15,204.24,Cash,Sneha,Corporate,Retail,Yes
241,2025-06-11,2025-06-18,C3222,Customer 2148,Male,29,Pune,Maharashtra,West,P297,Laptop,Electronics,Computers,5,758.68,0.15,3224.39,2655.38,569.01,Debit Card,Amit,Consumer,Online,No
242,2024-02-21,2024-02-24,C9275,Customer 1626,Male,61,Chennai,Tamil Nadu,South,P131,Phone,Electronics,Mobiles,5,473.67,0.15,2013.1,1657.84,355.26,Debit Card,Rahul,Corporate,Retail,Yes
243,2025-04-30,2025-05-05,C2480,Customer 1168,Male,42,Hyderabad,Telangana,South,P150,Chair,Furniture,Office,6,103.85,0.1,560.79,436.17,124.62,Debit Card,Karan,Consumer,Online,Yes
244,2025-11-24,2025-11-26,C8767,Customer 542,Male,56,Delhi,Delhi,North,P920,Printer,Electronics,Office,7,180.96,0.0,1266.72,886.7,380.02,Credit Card,Neha,Corporate,Retail,No
245,2025-03-09,2025-03-13,C5950,Customer 2774,Female,55,Kolkata,West Bengal,East,P204,Chair,Furniture,Office,8,108.1,0.15,735.08,605.36,129.72,Credit Card,Karan,Home Office,Retail,No
246,2024-11-01,2024-11-07,C6327,Customer 1135,Female,59,Mumbai,Maharashtra,West,P828,Desk,Furniture,Office,2,233.63,0.1,420.53,327.08,93.45,UPI,Neha,Consumer,Online,Yes
247,2025-09-06,2025-09-10,C5843,Customer 1063,Female,43,Chennai,Tamil Nadu,South,P497,Chair,Furniture,Office,3,130.62,0.15,333.08,274.3,58.78,Credit Card,Karan,Home Office,Online,No
248,2025-12-31,2026-01-02,C9311,Customer 1230,Male,60,Chennai,Tamil Nadu,South,P997,Headphones,Electronics,Audio,8,93.01,0.1,669.67,520.86,148.81,Net Banking,Neha,Corporate,Online,No
249,2024-05-11,2024-05-17,C6499,Customer 2681,Male,32,Delhi,Delhi,North,P463,Printer,Electronics,Office,9,198.93,0.05,1700.85,1253.26,447.59,Debit Card,Sneha,Corporate,Retail,No
250,2025-01-15,2025-01-18,C1879,Customer 2599,Male,48,Hyderabad,Telangana,South,P299,Chair,Furniture,Office,8,136.86,0.15,930.65,766.42,164.23,Net Banking,Amit,Home Office,Retail,No
251,2025-02-27,2025-02-28,C7704,Customer 2333,Female,27,Kolkata,West Bengal,East,P423,Phone,Electronics,Mobiles,3,598.47,0.1,1615.87,1256.79,359.08,Debit Card,Amit,Corporate,Retail,Yes
